model,0.1,0.5,0.9
MVG,0.25487804878048786,0.1457317073170732,0.7042682926829268
TCG,0.22154471544715448,0.1274390243902439,0.6676829268292683
NBG,0.29410569105691053,0.16707317073170733,0.6036585365853658
